           1           1   8.00642967    
           1           2  0.180508256    
           1           3  0.184594393    
           1           4   5.67845345    
           1           5   3.95840383    
           1           6   2.80766535    
           1           7   4.92707777    
           1           8   4.86164331    
           1           9   9.64596462    
           1          10   3.47035122    
           2           1   4.76161861    
           2           2   4.48367167    
           2           3   4.53108597    
           2           4   4.63964939    
           2           5  0.549000740    
           2           6   10.8810616    
           2           7   6.71935415    
           2           8   3.70694971    
           2           9  0.580273390    
           2          10   5.64938021    
           3           1   1.19209206    
           3           2   2.41587186    
           3           3   5.02447653    
           3           4   2.47993040    
           3           5   11.0867100    
           3           6   2.87654448    
           3           7   8.85210609    
           3           8   10.6952848    
           3           9  0.660999238    
           3          10   7.09883356    
           4           1   10.8323383    
           4           2   10.2306232    
           4           3   1.38909698    
           4           4   6.00464582    
           4           5  0.711591959    
           4           6   5.50405979    
           4           7   8.92784214    
           4           8   8.91827869    
           4           9   4.90222168    
           4          10   6.58840799    
           5           1   4.70427084    
           5           2  0.873414218    
           5           3   10.2134094    
           5           4   10.5685320    
           5           5   5.12946606    
           5           6   3.67268872    
           5           7  0.264772922    
           5           8  0.287481457    
           5           9  0.310207248    
           5          10  0.221967921    
           6           1   9.11173725    
           6           2   1.04563808    
           6           3  0.401560992    
           6           4   8.86867523    
           6           5   8.05545807    
           6           6  0.470787615    
           6           7  0.658579111    
           6           8   7.01845407    
           6           9   9.99661922    
           6          10  0.564018071    
           7           1   10.9760609    
           7           2  0.611210704    
           7           3  0.423237145    
           7           4   2.45710230    
           7           5   2.21433640    
           7           6  0.706050575    
           7           7   11.0122910    
           7           8   6.59640980    
           7           9  0.778076589    
           7          10   8.15354919    
           8           1  0.275510430    
           8           2   10.6490421    
           8           3   8.24929810    
           8           4   4.05051279    
           8           5   2.91102123    
           8           6  0.316443026    
           8           7   3.22254705    
           8           8   4.50182772    
           8           9   1.02376270    
           8          10   1.04870021    
           9           1   10.6842079    
           9           2   11.7453499    
           9           3   3.22694564    
           9           4  0.383214265    
           9           5   6.79522848    
           9           6   12.2533808    
           9           7   4.40285683    
           9           8   5.80963421    
           9           9   1.27779996    
           9          10   6.07440901    
          10           1   7.06311750    
          10           2   6.93092299    
          10           3   5.74405241    
          10           4   6.59039831    
          10           5  0.478261381    
          10           6   8.11542797    
          10           7   4.08923960    
          10           8   12.4137430    
          10           9   12.4131613    
          10          10  0.522675216    
